location,city_latitude,city_longitude,venue_id,venue,venue_latitude,venue_longitude,venue_category,venue_cat_code,venue_cat_short
Eugene Oregon,44.0567,-123.1162,4c9b90e180958cfaded64cd4,UO Urban Farm,44.04789994082231,-123.07137759387213,Farm,4bf58dd8d48988d15b941735,Farm
Eugene Oregon,44.0567,-123.1162,4ba7df34f964a520beba39e3,Shari's Cafe and Pies,44.047726,-123.136507,American Restaurant,4bf58dd8d48988d14e941735,American
Eugene Oregon,44.0567,-123.1162,5359c9b7498e510f4d612d1f,TOXIC Wings & Fries,44.07749552824682,-123.12031105884317,American Restaurant,4bf58dd8d48988d14e941735,American
Peoria Arizona,33.7862,-112.308,4b4765cff964a520dd3026e3,Blackstone Country Club at Vistancia,33.764824914630665,-112.3214274802217,Golf Course,4bf58dd8d48988d1e6941735,Golf Course
Peoria Arizona,33.7862,-112.308,4b646081f964a52055ae2ae3,Cowtown Paintball Park,33.7994573477377,-112.28265670216082,Paintball Field,5032829591d4c4b30a586d5e,Paintball Field
Peoria Arizona,33.7862,-112.308,5128d892e4b067b1ead7c774,LoziLu,33.793265807332965,-112.2742175231153,Athletics & Sports,4f4528bc4b90abdf24c9de85,Athletics & Sports
Peoria Arizona,33.7862,-112.308,4ecdc88ba17c6864e4cc28ce,Westland Park,33.7693492629067,-112.34485731286647,Park,4bf58dd8d48988d163941735,Park
Peoria Arizona,33.7862,-112.308,50ba473ae4b07e5a15d4cbde,Lone Mountain Hiking Trail,33.773754504908176,-112.3481985822032,Trail,4bf58dd8d48988d159941735,Trail
Peoria Arizona,33.7862,-112.308,582f924ef59572301ad3b91b,Mita Club,33.759385,-112.34418,Recreation Center,52e81612bcbc57f1066b7a26,Recreation Center
Corona California,33.862,-117.5655,4bae9c01f964a52052c63be3,Ontario Park,33.85937001022813,-117.59352853360946,Park,4bf58dd8d48988d163941735,Park
Corona California,33.862,-117.5655,57b14c28498ecf6f1b5a124e,Buzz Computers,33.85450410470766,-117.59812831878664,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,Other Repair
Corona California,33.862,-117.5655,52a8ec7911d2ecc7b281f05e,Corona Airport Cafe,33.895458190160134,-117.59835460973407,American Restaurant,4bf58dd8d48988d14e941735,American
Corona California,33.862,-117.5655,5019e0b6e4b02d5a4aede9c3,Santana's Mexican Food,33.86758298591733,-117.5445000219329,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Corona California,33.862,-117.5655,4df7debe18385456c7f30b18,The Looking Glass,33.8915822038143,-117.56822005942152,Hookah Bar,4bf58dd8d48988d119941735,Hookah Bar
Corona California,33.862,-117.5655,501de036e4b067f6ad135e7b,El Sol Mexican Restaurant,33.87529635847641,-117.58364182361424,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Corona California,33.862,-117.5655,4bca98df937ca593f34da892,Kenny's Donuts,33.87758102104195,-117.59657181733112,Donut Shop,4bf58dd8d48988d148941735,Donuts
Corona California,33.862,-117.5655,52f91f12498e7009d18254e3,Shake It Up,33.856793,-117.568876,Burger Joint,4bf58dd8d48988d16c941735,Burgers
Corona California,33.862,-117.5655,4bafff31f964a520cf303ce3,Skyline,33.83868775561227,-117.59962078336984,Trail,4bf58dd8d48988d159941735,Trail
Corona California,33.862,-117.5655,5479381d498e3f576fde5938,Ono Hawaiian BBQ,33.89846929077118,-117.56320193042598,Hawaiian Restaurant,52e81612bcbc57f1066b79fe,Hawaiian
Corona California,33.862,-117.5655,53cc0c33498e5a7d7b092489,Skyline Mountian,33.842095754705575,-117.59896170651427,Mountain,4eb1d4d54b900d56c88a45fc,Mountain
Corona California,33.862,-117.5655,4d7bcfde34f7721e5ac4b925,Skyline - Gauntlet Trail [Entrance],33.837285434667166,-117.6015005726093,Trail,4bf58dd8d48988d159941735,Trail
Springfield Missouri,37.1942,-93.2913,50b3a4b683029e1f11b31be7,Relics Antique Mall Tea Room,37.16041915062176,-93.32046747207642,Tea Room,4bf58dd8d48988d1dc931735,Tea Room
Springfield Missouri,37.1942,-93.2913,5570b89d498efff835139f00,Pho Kim,37.15157429609023,-93.29609660485578,Vietnamese Restaurant,4bf58dd8d48988d14a941735,Vietnamese
Springfield Missouri,37.1942,-93.2913,536a6ce8498e123640111361,Chicago Cheesesteak Company,37.16138,-93.29334,American Restaurant,4bf58dd8d48988d14e941735,American
Springfield Missouri,37.1942,-93.2913,528ba4e411d22e71114fd71f,Legacy Bagelry,37.158252,-93.272139,Bagel Shop,4bf58dd8d48988d179941735,Bagels
Jackson Mississippi,32.3158,-90.2128,4b7c4771f964a52043892fe3,Mississippi Museum of Art,32.296587358840235,-90.18617509065126,Art Museum,4bf58dd8d48988d18f941735,Art Museum
Jackson Mississippi,32.3158,-90.2128,58afc1df54386d1297f44d0f,Barrelhouse,32.336384,-90.1772,Gastropub,4bf58dd8d48988d155941735,Gastropub
Jackson Mississippi,32.3158,-90.2128,54275e4e498e73dbf2f7509b,caet,32.336079512932564,-90.17598667841203,Wine Bar,4bf58dd8d48988d123941735,Wine Bar
Jackson Mississippi,32.3158,-90.2128,4cb164c0db32f04df53ac84d,Metro Reloaded,32.310121,-90.265062,Nightclub,4bf58dd8d48988d11f941735,Nightclub
Jackson Mississippi,32.3158,-90.2128,4bd62dad6798ef3b96c8648d,North Midtown (Violator Allstar DJs),32.321455942526235,-90.18718600273132,Recording Studio,52f2ab2ebcbc57f1066b8b37,Recording Studio
Jackson Mississippi,32.3158,-90.2128,4c0fc29a7189c9283796dab6,Stamp's Burgers,32.29052,-90.206074,Burger Joint,4bf58dd8d48988d16c941735,Burgers
Jackson Mississippi,32.3158,-90.2128,52c196bd11d2c74eab67716f,Lucky Town Brewing Company,32.319587,-90.188259,Brewery,50327c8591d4c4b30a586d5d,Brewery
Jackson Mississippi,32.3158,-90.2128,4c3906263849c928559cc0b1,The Big Apple Inn,32.30517473855054,-90.18868826589862,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735,Southern / Soul
Jackson Mississippi,32.3158,-90.2128,4c2cce0bd1a10f479906fa64,Smith Robertson Museum and Cultural Center,32.305461174737935,-90.18697679042816,History Museum,4bf58dd8d48988d190941735,History Museum
Jackson Mississippi,32.3158,-90.2128,5956b3fa029a55239dd2063b,Estelle Wine Bar & Bistro,32.2963228,-90.1835307,American Restaurant,4bf58dd8d48988d14e941735,American
Jackson Mississippi,32.3158,-90.2128,50284659e4b0fe4232747561,The University Place Sports Bar And Grill,32.29813001814707,-90.20555281775314,American Restaurant,4bf58dd8d48988d14e941735,American
Jackson Mississippi,32.3158,-90.2128,4ee8f8b4722e12349519f01f,Food Depot,32.35637617809401,-90.23005198481764,Grocery Store,4bf58dd8d48988d118951735,Grocery Store
Jackson Mississippi,32.3158,-90.2128,506b246ae4b0aef85bb66106,Della B's,32.32871180156048,-90.1951350557541,American Restaurant,4bf58dd8d48988d14e941735,American
Jackson Mississippi,32.3158,-90.2128,4e568971196b1bee32e016ae,Duling Hall,32.336236365787386,-90.17505466639528,Concert Hall,5032792091d4c4b30a586d5c,Concert Hall
Jackson Mississippi,32.3158,-90.2128,5a2c4794f8cbd46e6393a70d,Mississippi Civil Rights Museum,32.301071,-90.178305,Museum,4bf58dd8d48988d181941735,Museum
Cary North Carolina,35.7809,-78.8133,4cded5077e2e236aa3bd811b,Chocolate Smiles,35.78698590321329,-78.78702003193277,Chocolate Shop,52f2ab2ebcbc57f1066b8b31,Chocolate Shop
Cary North Carolina,35.7809,-78.8133,59690da51c0b340b75adf572,Your Pie,35.775563,-78.767042,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Cary North Carolina,35.7809,-78.8133,58839444e9dad13b1f0d208a,Istanbul Restaurant,35.77335,-78.782061,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Turkish
Cary North Carolina,35.7809,-78.8133,5877c581b38b3204612a3f48,Aroma Korea,35.80237,-78.780429,Korean Restaurant,4bf58dd8d48988d113941735,Korean
Cary North Carolina,35.7809,-78.8133,58f3d4ccb1ec1319dab0a20a,K Town,35.789538,-78.848635,Food Court,4bf58dd8d48988d120951735,Food Court
Fort Collins Colorado,40.5482,-105.0648,4e4f2ffea80997aa8a366c13,The Fat Shack Fort Collins,40.57780776623574,-105.077124329069,Sandwich Place,4bf58dd8d48988d1c5941735,Sandwiches
Fort Collins Colorado,40.5482,-105.0648,5aa0a652a92d98116750d15a,Union,40.589512,-105.074507,American Restaurant,4bf58dd8d48988d14e941735,American
Fort Collins Colorado,40.5482,-105.0648,5637b27b498efa5fd1c59780,Verizon,40.54141821191667,-105.07645198706086,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc,Mobile Phones
Fort Collins Colorado,40.5482,-105.0648,5606c330498e40063c93d1a9,"Jessup Farm, an Artisan Village",40.56245874130739,-105.03872415908347,Market,50be8ee891d4fa8dcc7199a7,Market
Hayward California,37.6287,-122.1024,4c1d2046b306c928ed0565b7,Frannie's Restaurant,37.64945,-122.07503020763397,Chinese Restaurant,4bf58dd8d48988d145941735,Chinese
Hayward California,37.6287,-122.1024,52f5a2d7498e6db2288993c5,Caesar's Chicken,37.669046,-122.11982,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,Fried Chicken
Hayward California,37.6287,-122.1024,5265e275498e0b241eba12f8,Platinum Vapes,37.62781873296781,-122.12066856508791,Smoke Shop,4bf58dd8d48988d123951735,Smoke Shop
Hayward California,37.6287,-122.1024,4c819b4751ada1cd52d81410,Pepe's,37.639956920096395,-122.05826388685631,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Hayward California,37.6287,-122.1024,4c5d8ebbd25320a1ef41c67a,Mt. Eden Park,37.63085305252868,-122.09906816482544,Park,4bf58dd8d48988d163941735,Park
Hayward California,37.6287,-122.1024,4d61b8d7b6b9a1cdf2c88a51,Mumbai Bazaar Factory Outlet,37.652587488576444,-122.1303572073456,Indian Restaurant,4bf58dd8d48988d10f941735,Indian
Hayward California,37.6287,-122.1024,4c2cec61d1a10f474a3cfa64,La India Taco Truck,37.623832039480504,-122.10349085738663,Food Truck,4bf58dd8d48988d1cb941735,Food Truck
Hayward California,37.6287,-122.1024,4d8f61461d06b1f762955d3b,Brunette Liquor,37.655757,-122.070192,Liquor Store,4bf58dd8d48988d186941735,Liquor Store
Hayward California,37.6287,-122.1024,4c0ebc7196fc9521abc6c0cb,Tacos La Chaparrita,37.60624504,-122.06096424,Taco Place,4bf58dd8d48988d151941735,Tacos
Lancaster California,34.6936,-118.1753,4bdde4a56198c9b6fe1a12ff,Prime Desert Woodland Preserve,34.66724303892221,-118.19098430801047,Trail,4bf58dd8d48988d159941735,Trail
Lancaster California,34.6936,-118.1753,53a23331498ecf4274f1d0ed,Zero Degrees,34.697811,-118.142491,Dessert Shop,4bf58dd8d48988d1d0941735,Desserts
Lancaster California,34.6936,-118.1753,5203e848498e55a171997cca,Olives Mediterranean Cafe,34.698113,-118.137906,Mediterranean Restaurant,4bf58dd8d48988d1c0941735,Mediterranean
Lancaster California,34.6936,-118.1753,50e8e2fae4b0c5df3481af5b,Cinamark,34.70150514334182,-118.17778629704844,Multiplex,4bf58dd8d48988d180941735,Cineplex
Lancaster California,34.6936,-118.1753,4c64dc7cd02b20a18a2b9c90,Hampton Inn & Suites Lancaster,34.70121115881762,-118.17148804664612,Hotel,4bf58dd8d48988d1fa931735,Hotel
Lancaster California,34.6936,-118.1753,4d3b860c05b8721e39e88337,Maribels Bakery,34.68611167144887,-118.16608032638099,Bakery,4bf58dd8d48988d16a941735,Bakery
Lancaster California,34.6936,-118.1753,51d84b59498ee4694708d8dc,Tails 2 Scales Pet Shop,34.703839,-118.156452,Pet Store,4bf58dd8d48988d100951735,Pet Store
Lancaster California,34.6936,-118.1753,5599b44e498e0e9ebef3b83c,Ahi Hawaiian BBQ,34.66102633345103,-118.14834561875226,Hawaiian Restaurant,52e81612bcbc57f1066b79fe,Hawaiian
Lancaster California,34.6936,-118.1753,4c008f3aad15a593792e8e73,Sammy's Restaurant,34.685595479159716,-118.13488911658315,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Lancaster California,34.6936,-118.1753,5a7291551cf2e11aa9a975a1,Don Gus Mexican & Seafood,34.70358,-118.15448,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Lancaster California,34.6936,-118.1753,5155fd17e4b0cf24a4f721bb,Vikings Locker Room Store,34.656444635608835,-118.17329595962673,Sporting Goods Shop,4bf58dd8d48988d1f2941735,Sporting Goods
Alexandria Virginia,38.8201,-77.0841,5527ef2b498ea4c61cfae191,bluprint chocolatiers,38.80549949972382,-77.05030467218116,Chocolate Shop,52f2ab2ebcbc57f1066b8b31,Chocolate Shop
Alexandria Virginia,38.8201,-77.0841,5b73472fb54618002c1c0927,CAVA,38.83674608926904,-77.05107272883606,Mediterranean Restaurant,4bf58dd8d48988d1c0941735,Mediterranean
Alexandria Virginia,38.8201,-77.0841,5b4623e8249623002c66bdd5,&pizza,38.8367641,-77.0511192,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Alexandria Virginia,38.8201,-77.0841,5ad37f33a92d9808cebec0f4,Smoking Kow BBQ,38.807978,-77.086815,BBQ Joint,4bf58dd8d48988d1df931735,BBQ
Salinas California,36.6902,-121.6337,4be0521b358fef3b2757648a,Valley Truck Stop,36.66192516509521,-121.62724301149791,Convenience Store,4d954b0ea243a5684a65b473,Convenience Store
Salinas California,36.6902,-121.6337,5a981eb9598e64308c918f61,Tree Health Care - PPM Inc.,36.675389181607706,-121.67441010475159,Tree,52e81612bcbc57f1066b7a24,Tree
Salinas California,36.6902,-121.6337,59d9362c51950e6622f0466e,Alvarado Street Brewery and Tasting Room,36.648885,-121.629832,Brewery,50327c8591d4c4b30a586d5d,Brewery
Salinas California,36.6902,-121.6337,556f5e33498ef85b0fda94fe,Ginger Thai,36.66037,-121.658781,Thai Restaurant,4bf58dd8d48988d149941735,Thai
Salinas California,36.6902,-121.6337,5327b90d498eafa1050a2f01,Pizza Factory,36.714358,-121.62454,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Salinas California,36.6902,-121.6337,560ec2b6498e804a91c51648,Dim Sum Inn,36.71964,-121.654289,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Dim Sum
Salinas California,36.6902,-121.6337,4c5a11602091a59375a05ed0,Taylor Farms- Organic,36.65742708540717,-121.62454666033572,Farmers Market,4bf58dd8d48988d1fa941735,Farmer's Market
Salinas California,36.6902,-121.6337,4ed14dc977c8ea62fd2f556c,Landing Zone Restaurant,36.665542,-121.611883,American Restaurant,4bf58dd8d48988d14e941735,American
Salinas California,36.6902,-121.6337,4c27cc76ce3fc92832406c88,La Casa Del Sazon,36.66307122454271,-121.65870922370866,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Salinas California,36.6902,-121.6337,527ff08411d2a61a9b5072fc,Honey Berry,36.69375115061746,-121.59530050743389,Ice Cream Shop,4bf58dd8d48988d1c9941735,Ice Cream
Salinas California,36.6902,-121.6337,4c2e48e816adc9282797bb9c,River Ranch Fresh Foods,36.654222913505365,-121.63119828667863,Farmers Market,4bf58dd8d48988d1fa941735,Farmer's Market
Salinas California,36.6902,-121.6337,4da8a843f7b12d2d9a10c77f,Wonder Bread,36.65734435775496,-121.63613940137759,Dessert Shop,4bf58dd8d48988d1d0941735,Desserts
Salinas California,36.6902,-121.6337,4d655071b470a14313f424fe,Sunshine Donuts,36.667177868463554,-121.674101,Donut Shop,4bf58dd8d48988d148941735,Donuts
Palmdale California,34.591,-118.1054,4b6a3f03f964a5200acf2be3,Thai Palms,34.579786516666665,-118.11239,Thai Restaurant,4bf58dd8d48988d149941735,Thai
Palmdale California,34.591,-118.1054,54f1ad5b498efed69cf0096c,GUINTO HOME CARE INCORPORATED,34.5851709846509,-118.05592775344849,Health & Beauty Service,54541900498ea6ccd0202697,Health & Beauty
Palmdale California,34.591,-118.1054,54584888498eba1310d2f413,Boom Boom Chicken,34.587866,-118.146128,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,Fried Chicken
Palmdale California,34.591,-118.1054,50d64c23e4b028bbcfc89218,Blackbird Park,34.602499908604045,-118.08659144589988,Park,4bf58dd8d48988d163941735,Park
Palmdale California,34.591,-118.1054,4f11ed2be4b0d59e208be0dd,Lee Esther's Creole And Cajun,34.581364,-118.114727,Cajun / Creole Restaurant,4bf58dd8d48988d17a941735,Cajun / Creole
Palmdale California,34.591,-118.1054,4cba3a1ddd41a35d7710e7a0,Vince's Pasta & Pizza,34.558498161284966,-118.08685026481439,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Palmdale California,34.591,-118.1054,4c9e83232fb1a1439a64eb40,Donut Inn,34.57967840852482,-118.11326511347475,Donut Shop,4bf58dd8d48988d148941735,Donuts
Palmdale California,34.591,-118.1054,4e4d2da2bd413c4cc66f3680,Amore Pizza,34.55851565632696,-118.07589683525705,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Palmdale California,34.591,-118.1054,4c22a4c19085d13aa0b786cc,Desert Aire Golf Course,34.6017281708539,-118.06363524410257,Golf Course,4bf58dd8d48988d1e6941735,Golf Course
Lakewood Colorado,39.6989,-105.1176,4bf5c707004ed13ae25241a0,Salon At Bear Creek,39.66722323333333,-105.150298,Cosmetics Shop,4bf58dd8d48988d10c951735,Cosmetics
Lakewood Colorado,39.6989,-105.1176,584381864745860be5186692,Mint & Serif Coffee House,39.73981486621267,-105.12673616409302,Coffee Shop,4bf58dd8d48988d1e0931735,Coffee Shop
Lakewood Colorado,39.6989,-105.1176,56468a08498e3872875cbd35,Garrison Street Grill,39.72588970004862,-105.10023796170361,American Restaurant,4bf58dd8d48988d14e941735,American
Lakewood Colorado,39.6989,-105.1176,55d7e757498e286580ee769a,Great Frontier Brewing Company,39.68131603445674,-105.11778989076328,Brewery,50327c8591d4c4b30a586d5d,Brewery
Lakewood Colorado,39.6989,-105.1176,4d40bd34de17a0934becfa6b,Magill's World Of Ice Cream,39.681219289751475,-105.0851844263311,Dessert Shop,4bf58dd8d48988d1d0941735,Desserts
Lakewood Colorado,39.6989,-105.1176,54d645f9498e254c1e85b64c,Bristlecone Shooting Center,39.712386,-105.135805,Gun Range,52e81612bcbc57f1066b7a11,Gun Range
Lakewood Colorado,39.6989,-105.1176,560498b5498ee0fbd0ec9b0a,Pho BelmarAsia,39.71156037540319,-105.07774921890838,Vietnamese Restaurant,4bf58dd8d48988d14a941735,Vietnamese
Springfield Massachusetts,42.1155,-72.54,4be9ca53b3352d7f9b6954d2,Forest Park Farmers Market,42.081598165229394,-72.56034135818481,Farmers Market,4bf58dd8d48988d1fa941735,Farmer's Market
Springfield Massachusetts,42.1155,-72.54,55bfeff2498e7508abfaaf2a,Springfield Saray II Turkish Restaurant,42.09436670032542,-72.51409613246145,American Restaurant,4bf58dd8d48988d14e941735,American
Springfield Massachusetts,42.1155,-72.54,4cdd84f0f8a4a1439e7ed0bc,Route 66 Diner,42.131173436499814,-72.55330880993877,Diner,4bf58dd8d48988d147941735,Diner
Springfield Massachusetts,42.1155,-72.54,4e0b5792cc3f0e8737cae88b,EcoBuilding Bargains,42.11542318021628,-72.58266824562841,Thrift / Vintage Store,4bf58dd8d48988d101951735,Thrift / Vintage
Springfield Massachusetts,42.1155,-72.54,4c7e657ed461a143dde37ff5,Springfield Plaza,42.1393376269501,-72.58206045098679,Shopping Mall,4bf58dd8d48988d1fd941735,Mall
Sunnyvale California,37.3858,-122.0263,4b9d71b1f964a5202ead36e3,Braly Park,37.36446866394588,-122.01960437726778,Park,4bf58dd8d48988d163941735,Park
Sunnyvale California,37.3858,-122.0263,5b9da35701bc5a002c03ae7b,Paris Baguette,37.392284,-122.079743,Bakery,4bf58dd8d48988d16a941735,Bakery
Sunnyvale California,37.3858,-122.0263,59875972e97dfb6a150ac3ce,Cafe Stop,37.35144,-122.032603,Café,4bf58dd8d48988d16d941735,Café
Sunnyvale California,37.3858,-122.0263,553a8e22498e5acdfab68da8,Prime Restaurant,37.3872563066942,-121.98322072510396,Restaurant,4bf58dd8d48988d1c4941735,Restaurant
Sunnyvale California,37.3858,-122.0263,4aedc42ff964a520afce21e3,Encinal Park,37.39131140573307,-122.04275079255855,Park,4bf58dd8d48988d163941735,Park
Sunnyvale California,37.3858,-122.0263,4bb2981635f0c9b68e86bb83,Ponderosa Park,37.357535290323874,-122.00471564738766,Baseball Field,4bf58dd8d48988d1e8941735,Baseball Field
Sunnyvale California,37.3858,-122.0263,4e6d30b8b993a526834efec4,La Avenida Trailhead,37.41307968996916,-122.06893388284416,Trail,4bf58dd8d48988d159941735,Trail
Hollywood Florida,26.031,-80.1646,4ae637b1f964a520b5a521e3,Jack's Hollywood Diner,26.020651106249225,-80.14310727883074,Diner,4bf58dd8d48988d147941735,Diner
Hollywood Florida,26.031,-80.1646,5377ed1311d27506c016069c,J28 sandwich bar,26.011871133242064,-80.1444357787467,Peruvian Restaurant,4eb1bfa43b7b52c0e1adc2e8,Peruvian
Hollywood Florida,26.031,-80.1646,5364df02498ea03d6a650e13,Parrot Coffee Deli,26.011578089975156,-80.14575337649802,Deli / Bodega,4bf58dd8d48988d146941735,Deli / Bodega
Hollywood Florida,26.031,-80.1646,513917f0e4b0a56b3db8b5f6,Gallery Of Amazing Things,26.043368672298673,-80.14321184498141,Art Gallery,4bf58dd8d48988d1e2931735,Art Gallery
Hollywood Florida,26.031,-80.1646,4c1a3217fe5a76b092ae0415,Crystal Vision,26.047481969755612,-80.17253792129647,Gift Shop,4bf58dd8d48988d128951735,Gift Shop
Hollywood Florida,26.031,-80.1646,51ca15c4498edacdc4e8e285,Orangetheory Fitness Hollywood,26.013947562067024,-80.17501131548205,Gym / Fitness Center,4bf58dd8d48988d175941735,Gym / Fitness
Hollywood Florida,26.031,-80.1646,4be9b31ef90e9c74e653e3ed,Ocean's Eleven Lounge,25.994097995776265,-80.14242790932083,Cocktail Bar,4bf58dd8d48988d11e941735,Cocktail
Hollywood Florida,26.031,-80.1646,530f92a3498e464b4e6a4bb1,Tardes Caleñas,26.011396,-80.148018,Latin American Restaurant,4bf58dd8d48988d1be941735,Latin American
Hollywood Florida,26.031,-80.1646,4b8cb455f964a520efda32e3,Mauro's Pizza,26.011353670328095,-80.14528901123961,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Hollywood Florida,26.031,-80.1646,5381305c498e1f5b424c159b,ocean's thirteen sport bar,26.030362681149533,-80.11457086585249,American Restaurant,4bf58dd8d48988d14e941735,American
Hollywood Florida,26.031,-80.1646,4df6a772a809a581cfd72fb4,TNT Fireworks,26.052233258397376,-80.13190259655646,Toy / Game Store,4bf58dd8d48988d1f3941735,Toys & Games
Hollywood Florida,26.031,-80.1646,5095a3bee4b054dd34b024c0,Into the Woods Fine Art Gallery & Body Art Studio,26.055006384770127,-80.14356434333374,Art Gallery,4bf58dd8d48988d1e2931735,Art Gallery
Hollywood Florida,26.031,-80.1646,56648315498e19a98443a159,CloverMint Cafe & Market,26.062808951462046,-80.19012462351537,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Vegetarian / Vegan
Hollywood Florida,26.031,-80.1646,4c7af141a86837046858154d,Mundi's,26.05147540422138,-80.1381234825212,Italian Restaurant,4bf58dd8d48988d110941735,Italian
Hollywood Florida,26.031,-80.1646,4c35d73ba0ced13ae2601a6e,First American Tobacco Shop,26.046740798980544,-80.20865501731784,Smoke Shop,4bf58dd8d48988d123951735,Smoke Shop
Hollywood Florida,26.031,-80.1646,4f9c8593e4b0d8e622da2751,Paolo's 3's Company,26.052261347477835,-80.14020609727754,Italian Restaurant,4bf58dd8d48988d110941735,Italian
Hollywood Florida,26.031,-80.1646,4cbf524e8db3b60ca0a37778,Mi Fondita Mexicana Y Cafe,26.017947,-80.2098199,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Hollywood Florida,26.031,-80.1646,4bddcc260ee3a59377af2eb0,El Rinconcito Colombiano,26.018012166023254,-80.20155948,Latin American Restaurant,4bf58dd8d48988d1be941735,Latin American
Pasadena Texas,29.6586,-95.1506,4ae23adbf964a520118c21e3,Char Burger,29.69369033536767,-95.1233283766376,Greek Restaurant,4bf58dd8d48988d10e941735,Greek
Pasadena Texas,29.6586,-95.1506,5a3b01efd3cce80497989622,Saltgrass Steakhouse,29.662864,-95.154529,Steakhouse,4bf58dd8d48988d1cc941735,Steakhouse
Pasadena Texas,29.6586,-95.1506,4de691d445ddc42485ddcd15,Brain Freeze,29.671168714406814,-95.17255236315815,Ice Cream Shop,4bf58dd8d48988d1c9941735,Ice Cream
Pasadena Texas,29.6586,-95.1506,4c54f99e06901b8dc166a84c,"Rowdy""s Liquid Express",29.66346693955886,-95.1105576405796,Shopping Mall,4bf58dd8d48988d1fd941735,Mall
Pasadena Texas,29.6586,-95.1506,4bb16905f964a520a5913ce3,Fitness Connection - Pasadena,29.663511477194916,-95.18527525218735,Gym,4bf58dd8d48988d176941735,Gym
Pasadena Texas,29.6586,-95.1506,4d604c2c29ef236a8b96a359,Deepwater Park,29.693858010695962,-95.15596966000523,Baseball Field,4bf58dd8d48988d1e8941735,Baseball Field
Pasadena Texas,29.6586,-95.1506,4c190606838020a10410e561,The Brisket House,29.681946582953323,-95.12288560301086,Burger Joint,4bf58dd8d48988d16c941735,Burgers
Pasadena Texas,29.6586,-95.1506,56a017ea498ecd292a81e76f,Georgia's Catfish Kitchen,29.664402126667486,-95.10050772613427,Seafood Restaurant,4bf58dd8d48988d1ce941735,Seafood
Pasadena Texas,29.6586,-95.1506,4b2a808bf964a52064aa24e3,Monterey's Little Mexico,29.69152449154408,-95.1717962779734,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Pasadena Texas,29.6586,-95.1506,4cdddc72df986ea8703ed816,Pal Gym,29.691505,-95.170076,Gym,4bf58dd8d48988d176941735,Gym
Clarksville Tennessee,36.5664,-87.3452,4cc3b53601fb236a06b8a7ba,The Night Deposit,36.53166848943112,-87.36058867477651,Bar,4bf58dd8d48988d116941735,Bar
Clarksville Tennessee,36.5664,-87.3452,590d3a3495a7223da4f992e1,At Home,36.5856582,-87.2983019,Construction & Landscaping,5454144b498ec1f095bff2f2,Construction
Clarksville Tennessee,36.5664,-87.3452,5186c61b498ec95f3cedbcb7,Raja Hot Yoga,36.569654026068484,-87.3040619492889,Yoga Studio,4bf58dd8d48988d102941735,Yoga Studio
Clarksville Tennessee,36.5664,-87.3452,50b86ccdd86c57891ffac24b,Wicked Good Sandwiches,36.53227803026915,-87.34873493795261,Sandwich Place,4bf58dd8d48988d1c5941735,Sandwiches
Clarksville Tennessee,36.5664,-87.3452,4c8c5a23b3739521be5308c0,Kellys Big Burger,36.53081847578913,-87.3639694530828,Diner,4bf58dd8d48988d147941735,Diner
Clarksville Tennessee,36.5664,-87.3452,51378ce1e4b00eec88f24a0b,Brgrs N More,36.582808,-87.30213,Burger Joint,4bf58dd8d48988d16c941735,Burgers
Clarksville Tennessee,36.5664,-87.3452,5228722011d2e38b976c453a,Price Less IGA,36.554423124923495,-87.3944619103727,Grocery Store,4bf58dd8d48988d118951735,Grocery Store
Clarksville Tennessee,36.5664,-87.3452,5727ddba498e3b3f182fb2d8,Naru Korean BBQ,36.575587,-87.308239,Korean Restaurant,4bf58dd8d48988d113941735,Korean
Clarksville Tennessee,36.5664,-87.3452,4f0a006de4b0cc066dd56f9c,West Fork Red River,36.58200414388824,-87.36961126327515,River,4eb1d4dd4b900d56c88a45fd,River
Clarksville Tennessee,36.5664,-87.3452,5ac420b76e4650626a8d0316,Strawberry Alley Ale Works,36.527898,-87.360335,Restaurant,4bf58dd8d48988d1c4941735,Restaurant
